Feat ID,RT,DT,CCS,Gas,mz,Abundance,Charge,Polarity,Lipid Class,Compound Name,CAS ID,Formula,Mass,Ion Species,Theo mz,ppm Error,Abs ppm Error,Score,Sum Comp,Num Constit,Constit,Constit Abund
1359,4.772,,,,453.3348,13954,-1,Negative,,,,,454.3420,(M-H)-,,,,,,
1360,10.331,,,,976.7364,13910,-1,Negative,,,,,977.7437,(M-H)-,,,,,,
1361,8.857,,,,832.5678,13865,-1,Negative,,,,,833.5751,(M-H)-,,,,,,
1362,6.909,,,,786.5836,13854,-1,Negative,,,,,787.5909,(M-H)-,,,,,,
1363,9.810,,,,842.6338,13848,-1,Negative,,,,,843.6411,(M-H)-,,,,,,
1364,10.688,,,,1419.9300,13836,-1,Negative,,,,,1420.9373,(M-H)-,,,,,,
1365,8.278,,,,872.5626,13830,-1,Negative,,,,,873.5699,(M-H)-,,,,,,
1366,3.928,,,,397.2354,13820,-1,Negative,,,,,398.2427,(M-H)-,,,,,,
1367,5.495,,,,861.4893,13816,-1,Negative,,,,,862.4966,(M-H)-,,,,,,
1368,12.702,,,,468.8967,13772,-1,Negative,,,,,469.9039,(M-H)-,,,,,,
1369,5.313,,,,325.1842,13760,-1,Negative,,,,,326.1914,(M-H)-,,,,,,
1370,4.081,,,,549.2656,13749,-1,Negative,,,,,550.2728,(M-H)-,,,,,,
1371,8.602,,,,1502.1152,13749,-1,Negative,,,,,1503.1225,(M-H)-,,,,,,
1372,4.927,,,,860.5051,13740,-1,Negative,,,,,861.5123,(M-H)-,,,,,,
1373,5.984,,,,1225.7423,13727,-1,Negative,,,,,1226.7495,(M-H)-,,,,,,
1374,0.582,,,,374.9064,13726,-1,Negative,,,,,375.9137,(M-H)-,,,,,,
1375,10.209,,,,688.5877,13717,-1,Negative,Ceramide non-hydroxyfatty acid-sphingosine,Cer_NS d42:4,,C42H77NO3,643.5903,(M+CHO2)-,688.5885,-1.3,1.3,75.41,Cer_NS d42:4,2,,
1376,7.210,,,,792.5315,13698,-1,Negative,,,,,793.5388,(M-H)-,,,,,,
1377,3.463,,,,325.1841,13696,-1,Negative,,,,,326.1914,(M-H)-,,,,,,
1378,12.763,,,,122.9698,13664,-1,Negative,,,,,123.9770,(M-H)-,,,,,,
1379,12.587,,,,94.9251,13659,-1,Negative,,,,,95.9324,(M-H)-,,,,,,
1380,4.081,,,,595.2615,13641,-1,Negative,,,,,596.2688,(M-H)-,,,,,,
1381,3.351,,,,398.3274,13640,-1,Negative,,,,,399.3347,(M-H)-,,,,,,
1382,4.356,,,,281.2596,13612,-1,Negative,,,,,282.2669,(M-H)-,,,,,,
1383,10.412,,,,704.6191,13608,-1,Negative,Ceramide non-hydroxyfatty acid-sphingosine,Cer_NS d18:2_25:1,,C43H81NO3,659.6216,(M+CHO2)-,704.6198,-1.0,1.0,77.46,Cer_NS d43:3,1,Cer_NS d18:2/25:1,100.0
1384,1.953,,,,425.1487,13607,-1,Negative,,,,,426.1559,(M-H)-,,,,,,
1385,12.679,,,,306.9190,13589,-1,Negative,,,,,307.9263,(M-H)-,,,,,,
1386,6.555,,,,895.5702,13577,-1,Negative,,,,,896.5775,(M-H)-,,,,,,
1387,10.306,,,,868.6877,13551,-1,Negative,,,,,869.6950,(M-H)-,,,,,,
1388,9.537,,,,822.5774,13547,-1,Negative,,,,,823.5846,(M-H)-,,,,,,
1389,2.971,,,,538.3350,13541,-1,Negative,,,,,539.3423,(M-H)-,,,,,,
1390,12.610,,,,404.1877,13511,-1,Negative,,,,,405.1949,(M-H)-,,,,,,
1391,3.068,,,,395.2470,13491,-1,Negative,,,,,396.2543,(M-H)-,,,,,,
1392,3.493,,,,311.2016,13489,-1,Negative,,,,,312.2089,(M-H)-,,,,,,
1393,2.629,,,,699.2687,13469,-1,Negative,,,,,700.2759,(M-H)-,,,,,,
1394,6.104,,,,721.5017,13463,-1,Negative,,,,,722.5089,(M-H)-,,,,,,
1395,2.346,,,,523.1286,13444,-1,Negative,,,,,524.1359,(M-H)-,,,,,,
1396,3.253,,,,390.2680,13437,-1,Negative,,,,,391.2753,(M-H)-,,,,,,
1397,2.014,,,,566.1920,13435,-1,Negative,,,,,567.1993,(M-H)-,,,,,,
1398,8.149,,,,773.5365,13422,-1,Negative,,,,,774.5437,(M-H)-,,,,,,
1399,6.544,,,,830.5157,13413,-1,Negative,,,,,831.5230,(M-H)-,,,,,,
1400,5.949,,,,735.5205,13389,-1,Negative,,,,,736.5277,(M-H)-,,,,,,
1401,12.815,,,,324.9140,13384,-1,Negative,,,,,325.9213,(M-H)-,,,,,,
1402,3.693,,,,626.3199,13375,-1,Negative,,,,,627.3272,(M-H)-,,,,,,
1403,5.532,,,,846.5007,13369,-1,Negative,,,,,847.5079,(M-H)-,,,,,,
1404,9.782,,,,1118.2612,13361,-1,Negative,,,,,1119.2685,(M-H)-,,,,,,
1405,3.831,,,,731.2776,13343,-1,Negative,,,,,732.2849,(M-H)-,,,,,,
1406,9.244,,,,751.6005,13343,-1,Negative,,,,,752.6078,(M-H)-,,,,,,
1407,3.469,,,,485.2820,13328,-1,Negative,,,,,486.2892,(M-H)-,,,,,,
1408,7.005,,,,760.5522,13318,-1,Negative,,,,,761.5594,(M-H)-,,,,,,
1409,7.018,,,,766.5152,13317,-1,Negative,,,,,767.5225,(M-H)-,,,,,,
1410,3.778,,,,961.6251,13301,-1,Negative,,,,,962.6324,(M-H)-,,,,,,
1411,0.571,,,,57.9758,13287,-1,Negative,,,,,58.9830,(M-H)-,,,,,,
1412,10.306,,,,910.6557,13285,-1,Negative,,,,,911.6630,(M-H)-,,,,,,
1413,2.517,,,,271.2277,13253,-1,Negative,,,,,272.2349,(M-H)-,,,,,,
1414,4.922,,,,650.4396,13248,-1,Negative,Lysophophatidylcholine,LPC 24:1/0:0,,C32H64NO7P,605.4420,(M+CHO2)-,650.4402,-1.0,1.0,92.49,LPC 24:1,1,LPC 24:1,100.0
1415,10.282,,,,1338.3169,13244,-1,Negative,,,,,1339.3242,(M-H)-,,,,,,
1416,10.491,,,,1012.7712,13226,-1,Negative,,,,,1013.7785,(M-H)-,,,,,,
1417,1.902,,,,313.0783,13225,-1,Negative,,,,,314.0856,(M-H)-,,,,,,
1418,10.384,,,,832.6213,13223,-1,Negative,,,,,833.6286,(M-H)-,,,,,,
1419,1.566,,,,267.1438,13211,-1,Negative,,,,,268.1510,(M-H)-,,,,,,
1420,3.346,,,,554.3454,13208,-1,Negative,Lysophophatidylcholine,LPC 17:0/0:0,,C25H52NO7P,509.3481,(M+CHO2)-,554.3463,-1.6,1.6,91.87,LPC 17:0,1,LPC 17:0,100.0
1421,4.539,,,,919.3290,13186,-1,Negative,,,,,920.3362,(M-H)-,,,,,,
1422,0.616,,,,111.0200,13145,-1,Negative,,,,,112.0273,(M-H)-,,,,,,
1423,4.028,,,,522.2724,13142,-1,Negative,,,,,523.2796,(M-H)-,,,,,,
1424,12.709,,,,534.9618,13127,-1,Negative,,,,,535.9691,(M-H)-,,,,,,
1425,2.701,,,,397.1583,13117,-1,Negative,,,,,398.1656,(M-H)-,,,,,,
1426,12.918,,,,195.0510,13117,-1,Negative,,,,,196.0583,(M-H)-,,,,,,
1427,12.774,,,,292.8918,13110,-1,Negative,,,,,293.8991,(M-H)-,,,,,,
1428,5.311,,,,405.2858,13098,-1,Negative,,,,,406.2931,(M-H)-,,,,,,
1429,3.337,,,,299.2591,13094,-1,Negative,,,,,300.2663,(M-H)-,,,,,,
1430,3.456,,,,620.3538,13091,-1,Negative,,,,,621.3611,(M-H)-,,,,,,
1431,5.554,,,,831.5022,13090,-1,Negative,,,,,832.5095,(M-H)-,,,,,,
1432,10.268,,,,789.6093,13087,-1,Negative,,,,,790.6165,(M-H)-,,,,,,
1433,7.574,,,,896.5624,13079,-1,Negative,,,,,897.5696,(M-H)-,,,,,,
1434,2.695,,,,469.1573,13078,-1,Negative,,,,,470.1646,(M-H)-,,,,,,
1435,9.494,,,,794.5315,13078,-1,Negative,,,,,795.5387,(M-H)-,,,,,,
1436,9.703,,,,764.5594,13045,-1,Negative,,,,,765.5666,(M-H)-,,,,,,
1437,6.314,,,,733.5016,13001,-1,Negative,,,,,734.5089,(M-H)-,,,,,,
1438,2.692,,,,701.3887,12992,-1,Negative,,,,,702.3960,(M-H)-,,,,,,
1439,4.928,,,,481.2089,12985,-1,Negative,,,,,482.2161,(M-H)-,,,,,,
1440,1.986,,,,815.3721,12964,-1,Negative,,,,,816.3794,(M-H)-,,,,,,
1441,8.794,,,,536.5043,12950,-1,Negative,Ceramide non-hydroxyfatty acid-sphingosine,Cer_NS d18:1_16:0,,C34H67NO3,537.5121,(M-H)-,536.5048,-1.0,1.0,82.31,Cer_NS d34:1,1,Cer_NS d18:1/16:0,100.0
1442,8.581,,,,840.5752,12939,-1,Negative,Phosphatidylserine,PS 40:3,,C46H84NO10P,841.5833,(M-H)-,840.5760,-0.9,0.9,61.30,PS 40:3,2,,
1443,10.546,,,,778.6153,12937,-1,Negative,,,,,779.6226,(M-H)-,,,,,,
1444,8.069,,,,623.4522,12933,-1,Negative,,,,,624.4594,(M-H)-,,,,,,
1445,1.605,,,,431.1983,12922,-1,Negative,,,,,432.2056,(M-H)-,,,,,,
1446,12.569,,,,565.3777,12896,-1,Negative,,,,,566.3849,(M-H)-,,,,,,
1447,9.744,,,,890.6383,12878,-1,Negative,,,,,891.6456,(M-H)-,,,,,,
1448,7.603,,,,782.4945,12877,-1,Negative,,,,,783.5017,(M-H)-,,,,,,
1449,7.461,,,,852.6355,12844,-1,Negative,,,,,853.6428,(M-H)-,,,,,,
1450,0.584,,,,646.8556,12829,-1,Negative,,,,,647.8629,(M-H)-,,,,,,
1451,12.860,,,,116.9286,12817,-1,Negative,,,,,117.9358,(M-H)-,,,,,,
1452,0.927,,,,270.2074,12812,-1,Negative,,,,,271.2146,(M-H)-,,,,,,
1453,0.938,,,,449.1489,12804,-1,Negative,,,,,450.1562,(M-H)-,,,,,,
1454,10.857,,,,1448.9864,12783,-1,Negative,,,,,1449.9937,(M-H)-,,,,,,
1455,0.528,,,,187.0725,12750,-1,Negative,,,,,188.0798,(M-H)-,,,,,,
1456,12.759,,,,288.9529,12726,-1,Negative,,,,,289.9602,(M-H)-,,,,,,
1457,2.533,,,,794.9501,12716,-1,Negative,,,,,795.9574,(M-H)-,,,,,,
1458,8.806,,,,599.5432,12706,-1,Negative,,,,,600.5505,(M-H)-,,,,,,
1459,7.663,,,,806.4948,12706,-1,Negative,,,,,807.5021,(M-H)-,,,,,,
1460,10.088,,,,1163.7498,12698,-1,Negative,,,,,1164.7571,(M-H)-,,,,,,
1461,10.348,,,,898.6978,12688,-1,Negative,,,,,899.7050,(M-H)-,,,,,,
1462,8.007,,,,779.6138,12682,-1,Negative,,,,,780.6211,(M-H)-,,,,,,
1463,2.970,,,,654.3099,12652,-1,Negative,,,,,655.3172,(M-H)-,,,,,,
1464,5.564,,,,834.4822,12639,-1,Negative,,,,,835.4895,(M-H)-,,,,,,
1465,12.768,,,,422.9119,12607,-1,Negative,,,,,423.9192,(M-H)-,,,,,,
1466,6.873,,,,751.5851,12602,-1,Negative,,,,,752.5924,(M-H)-,,,,,,
1467,9.433,,,,908.6380,12599,-1,Negative,,,,,909.6453,(M-H)-,,,,,,
1468,9.803,,,,468.2813,12565,-1,Negative,,,,,469.2886,(M-H)-,,,,,,
1469,10.542,,,,658.5913,12547,-1,Negative,,,,,659.5986,(M-H)-,,,,,,
1470,2.846,,,,669.2959,12537,-1,Negative,,,,,670.3032,(M-H)-,,,,,,
1471,11.009,,,,1415.9905,12510,-1,Negative,,,,,1416.9978,(M-H)-,,,,,,
1472,7.182,,,,661.4808,12505,-1,Negative,,,,,662.4880,(M-H)-,,,,,,
1473,8.827,,,,1462.1186,12492,-1,Negative,,,,,1463.1259,(M-H)-,,,,,,
1474,5.092,,,,637.3130,12483,-1,Negative,,,,,638.3203,(M-H)-,,,,,,
1475,10.289,,,,639.5202,12483,-1,Negative,,,,,640.5275,(M-H)-,,,,,,
1476,10.571,,,,1369.9163,12472,-1,Negative,Cardiolipin,CL 66:5,,C75H136O17P2,1370.9253,(M-H)-,1369.9180,-1.3,1.3,92.10,CL 66:5,22,,
1477,10.752,,,,1347.9326,12465,-1,Negative,,,,,1348.9399,(M-H)-,,,,,,
1478,10.137,,,,1644.3347,12437,-1,Negative,,,,,1645.3419,(M-H)-,,,,,,
1479,2.342,,,,507.1516,12437,-1,Negative,,,,,508.1588,(M-H)-,,,,,,
1480,10.080,,,,1032.7190,12437,-1,Negative,,,,,1033.7263,(M-H)-,,,,,,
1481,6.955,,,,838.5569,12428,-1,Negative,Phosphatidylcholine,PC 17:1_20:4,,C45H80NO8P,793.5622,(M+CHO2)-,838.5604,-4.1,4.1,73.85,PC 37:5,2,PC 17:1/20:4,74.9
1482,2.620,,,,1200.8117,12416,-1,Negative,,,,,1201.8189,(M-H)-,,,,,,
1483,3.893,,,,375.2752,12414,-1,Negative,,,,,376.2825,(M-H)-,,,,,,
1484,5.293,,,,1219.6919,12406,-1,Negative,,,,,1220.6992,(M-H)-,,,,,,
1485,10.152,,,,899.6463,12405,-1,Negative,,,,,900.6536,(M-H)-,,,,,,
1486,10.875,,,,966.7155,12387,-1,Negative,,,,,967.7228,(M-H)-,,,,,,
1487,3.453,,,,417.2430,12376,-1,Negative,,,,,418.2503,(M-H)-,,,,,,
1488,9.433,,,,768.6069,12350,-1,Negative,,,,,769.6142,(M-H)-,,,,,,
1489,3.803,,,,439.2073,12347,-1,Negative,,,,,440.2146,(M-H)-,,,,,,
1490,10.723,,,,1393.3666,12344,-1,Negative,,,,,1394.3738,(M-H)-,,,,,,
1491,3.691,,,,1091.7253,12342,-1,Negative,,,,,1092.7326,(M-H)-,,,,,,
1492,8.788,,,,696.4868,12335,-1,Negative,,,,,697.4941,(M-H)-,,,,,,
1493,0.724,,,,264.1580,12334,-1,Negative,,,,,265.1652,(M-H)-,,,,,,
1494,7.742,,,,1572.1204,12321,-1,Negative,,,,,1573.1277,(M-H)-,,,,,,
1495,9.510,,,,1263.0711,12302,-1,Negative,,,,,1264.0784,(M-H)-,,,,,,
1496,10.840,,,,942.7145,12292,-1,Negative,Phosphatidylcholine,PC 18:1_26:1,,C52H100NO8P,897.7187,(M+CHO2)-,942.7169,-2.5,2.5,73.66,PC 44:2,2,PC 18:1/26:1,66.8
1497,2.807,,,,469.2838,12279,-1,Negative,,,,,470.2911,(M-H)-,,,,,,
1498,0.644,,,,157.0871,12276,-1,Negative,,,,,158.0944,(M-H)-,,,,,,
1499,8.755,,,,830.5532,12276,-1,Negative,,,,,831.5605,(M-H)-,,,,,,
1500,1.311,,,,219.1123,12268,-1,Negative,,,,,220.1196,(M-H)-,,,,,,
1501,8.035,,,,776.5255,12267,-1,Negative,,,,,777.5328,(M-H)-,,,,,,
1502,3.636,,,,463.2075,12265,-1,Negative,,,,,464.2148,(M-H)-,,,,,,
1503,7.162,,,,586.4599,12259,-1,Negative,,,,,587.4672,(M-H)-,,,,,,
1504,6.690,,,,737.5362,12242,-1,Negative,,,,,738.5434,(M-H)-,,,,,,
1505,3.234,,,,804.3989,12207,-1,Negative,,,,,805.4061,(M-H)-,,,,,,
1506,1.989,,,,307.1910,12205,-1,Negative,,,,,308.1983,(M-H)-,,,,,,
1507,10.368,,,,638.6318,12186,-1,Negative,,,,,639.6391,(M-H)-,,,,,,
1508,5.614,,,,761.5442,12178,-1,Negative,,,,,762.5515,(M-H)-,,,,,,
1509,6.279,,,,775.5864,12177,-1,Negative,,,,,776.5937,(M-H)-,,,,,,
1510,3.472,,,,431.1634,12169,-1,Negative,,,,,432.1707,(M-H)-,,,,,,
1511,5.075,,,,694.4654,12166,-1,Negative,Phosphatidylcholine,PC 12:0_14:0,,C34H68NO8P,649.4683,(M+CHO2)-,694.4665,-1.5,1.5,85.24,PC 26:0,1,PC 12:0/14:0,100.0
1512,10.782,,,,1467.3847,12158,-1,Negative,,,,,1468.3920,(M-H)-,,,,,,
1513,2.102,,,,586.1608,12158,-1,Negative,,,,,587.1680,(M-H)-,,,,,,
1514,7.663,,,,708.4966,12147,-1,Negative,,,,,709.5039,(M-H)-,,,,,,
1515,5.879,,,,739.4874,12138,-1,Negative,,,,,740.4947,(M-H)-,,,,,,
1516,2.575,,,,397.2380,12131,-1,Negative,,,,,398.2452,(M-H)-,,,,,,
1517,10.328,,,,679.5072,12123,-1,Negative,,,,,680.5144,(M-H)-,,,,,,
1518,9.692,,,,805.6426,12123,-1,Negative,Sphingomyelin,SM d38:0,,C43H89N2O6P,760.6458,(M+CHO2)-,805.6440,-1.8,1.8,72.16,SM d38:0,13,,
1519,1.435,,,,758.0458,12115,-1,Negative,,,,,759.0531,(M-H)-,,,,,,
1520,8.967,,,,1510.0861,12111,-1,Negative,,,,,1511.0933,(M-H)-,,,,,,
1521,9.975,,,,908.6377,12090,-1,Negative,Phosphatidylcholine,PC 20:0_22:5,,C50H90NO8P,863.6404,(M+CHO2)-,908.6386,-1.0,1.0,74.34,PC 42:5,3,PC 20:0/22:5,50.7
1522,5.115,,,,977.4764,12090,-1,Negative,,,,,978.4837,(M-H)-,,,,,,
1523,4.429,,,,519.3684,12082,-1,Negative,,,,,520.3756,(M-H)-,,,,,,
1524,4.427,,,,455.3162,12070,-1,Negative,,,,,456.3235,(M-H)-,,,,,,
1525,7.854,,,,830.5523,12063,-1,Negative,,,,,831.5596,(M-H)-,,,,,,
1526,5.685,,,,953.5755,12059,-1,Negative,,,,,954.5827,(M-H)-,,,,,,
1527,3.367,,,,431.3123,12056,-1,Negative,,,,,432.3196,(M-H)-,,,,,,
1528,7.888,,,,808.5104,12050,-1,Negative,,,,,809.5176,(M-H)-,,,,,,
1529,12.744,,,,490.8994,12050,-1,Negative,,,,,491.9067,(M-H)-,,,,,,
1530,7.767,,,,896.5622,12044,-1,Negative,,,,,897.5695,(M-H)-,,,,,,
1531,5.317,,,,311.1683,12026,-1,Negative,,,,,312.1756,(M-H)-,,,,,,
1532,4.078,,,,871.5974,12021,-1,Negative,,,,,872.6047,(M-H)-,,,,,,
1533,6.887,,,,795.5389,12019,-1,Negative,,,,,796.5462,(M-H)-,,,,,,
1534,10.342,,,,1002.7526,12015,-1,Negative,,,,,1003.7599,(M-H)-,,,,,,
1535,10.275,,,,884.6841,12000,-1,Negative,,,,,885.6913,(M-H)-,,,,,,
1536,5.673,,,,915.5982,11977,-1,Negative,,,,,916.6055,(M-H)-,,,,,,
1537,2.699,,,,475.1745,11965,-1,Negative,,,,,476.1817,(M-H)-,,,,,,
1538,1.622,,,,421.1685,11962,-1,Negative,,,,,422.1758,(M-H)-,,,,,,
1539,1.415,,,,655.1474,11957,-1,Negative,,,,,656.1546,(M-H)-,,,,,,
1540,2.618,,,,1044.6603,11955,-1,Negative,,,,,1045.6676,(M-H)-,,,,,,
1541,3.819,,,,1333.5885,11955,-1,Negative,,,,,1334.5958,(M-H)-,,,,,,
1542,10.846,,,,1601.3732,11938,-1,Negative,,,,,1602.3805,(M-H)-,,,,,,
1543,10.625,,,,878.6642,11937,-1,Negative,,,,,879.6714,(M-H)-,,,,,,
1544,10.731,,,,1445.9431,11919,-1,Negative,,,,,1446.9504,(M-H)-,,,,,,
1545,10.505,,,,814.6324,11908,-1,Negative,Phosphatidylethanolamine,PE 24:0_17:1,,C46H90NO8P,815.6404,(M-H)-,814.6331,-0.9,0.9,72.01,PE 41:1,3,PE 24:0/17:1,44.9
1546,3.409,,,,494.2416,11899,-1,Negative,,,,,495.2488,(M-H)-,,,,,,
1547,11.436,,,,761.5966,11880,-1,Negative,,,,,762.6038,(M-H)-,,,,,,
1548,5.020,,,,950.4771,11876,-1,Negative,,,,,951.4844,(M-H)-,,,,,,
1549,4.165,,,,311.1683,11869,-1,Negative,,,,,312.1756,(M-H)-,,,,,,
1550,4.825,,,,765.4707,11851,-1,Negative,,,,,766.4780,(M-H)-,,,,,,
1551,5.147,,,,158.9772,11842,-1,Negative,,,,,159.9845,(M-H)-,,,,,,
1552,2.319,,,,433.1639,11842,-1,Negative,,,,,434.1711,(M-H)-,,,,,,
1553,3.462,,,,94.9806,11836,-1,Negative,,,,,95.9879,(M-H)-,,,,,,
1554,11.121,,,,1432.0205,11822,-1,Negative,Cardiolipin,CL 16:0_18:1_18:0_18:1,,C79H150O17P2,1433.0348,(M-H)-,1432.0275,-4.9,4.9,79.37,CL 70:2,5,CL 16:0/18:1/18:0/18:1,46.1
1555,9.178,,,,871.6150,11771,-1,Negative,,,,,872.6222,(M-H)-,,,,,,
1556,10.521,,,,900.7136,11764,-1,Negative,,,,,901.7208,(M-H)-,,,,,,
1557,5.791,,,,969.4918,11752,-1,Negative,,,,,970.4991,(M-H)-,,,,,,
1558,10.018,,,,766.5735,11746,-1,Negative,,,,,767.5807,(M-H)-,,,,,,
1559,9.618,,,,849.5966,11742,-1,Negative,,,,,850.6038,(M-H)-,,,,,,
1560,10.362,,,,423.4204,11735,-1,Negative,,,,,424.4277,(M-H)-,,,,,,
1561,4.170,,,,339.1965,11723,-1,Negative,,,,,340.2037,(M-H)-,,,,,,
1562,4.657,,,,346.1769,11702,-1,Negative,,,,,347.1842,(M-H)-,,,,,,
1563,10.290,,,,387.0971,11671,-1,Negative,,,,,388.1044,(M-H)-,,,,,,
1564,3.940,,,,622.3698,11659,-1,Negative,,,,,623.3771,(M-H)-,,,,,,
1565,6.251,,,,866.5155,11642,-1,Negative,,,,,867.5228,(M-H)-,,,,,,
1566,9.931,,,,820.6004,11638,-1,Negative,,,,,821.6077,(M-H)-,,,,,,
1567,0.649,,,,214.1449,11628,-1,Negative,,,,,215.1522,(M-H)-,,,,,,
1568,6.258,,,,1504.0579,11590,-1,Negative,,,,,1505.0652,(M-H)-,,,,,,
1569,2.307,,,,269.2120,11583,-1,Negative,,,,,270.2193,(M-H)-,,,,,,
1570,6.226,,,,793.5229,11581,-1,Negative,,,,,794.5302,(M-H)-,,,,,,
1571,9.269,,,,798.5253,11547,-1,Negative,,,,,799.5326,(M-H)-,,,,,,
1572,4.306,,,,399.2514,11542,-1,Negative,,,,,400.2587,(M-H)-,,,,,,
1573,9.134,,,,625.5156,11517,-1,Negative,,,,,626.5228,(M-H)-,,,,,,
1574,7.666,,,,886.6072,11511,-1,Negative,,,,,887.6145,(M-H)-,,,,,,
1575,3.643,,,,349.2418,11506,-1,Negative,,,,,350.2491,(M-H)-,,,,,,
1576,9.118,,,,880.6064,11488,-1,Negative,,,,,881.6137,(M-H)-,,,,,,
1577,11.849,,,,468.2815,11487,-1,Negative,,,,,469.2888,(M-H)-,,,,,,
1578,10.742,,,,1411.9633,11460,-1,Negative,,,,,1412.9705,(M-H)-,,,,,,
1579,12.794,,,,78.9657,11414,-1,Negative,,,,,79.9730,(M-H)-,,,,,,
1580,10.870,,,,1541.4031,11413,-1,Negative,,,,,1542.4104,(M-H)-,,,,,,
1581,4.201,,,,351.2202,11403,-1,Negative,,,,,352.2275,(M-H)-,,,,,,
1582,1.605,,,,683.3381,11403,-1,Negative,,,,,684.3454,(M-H)-,,,,,,
1583,10.310,,,,761.5967,11395,-1,Negative,,,,,762.6039,(M-H)-,,,,,,
1584,6.512,,,,710.4760,11387,-1,Negative,Phosphatidylethanolamine,PE 34:4,,C39H70NO8P,711.4839,(M-H)-,710.4766,-0.9,0.9,70.21,PE 34:4,2,,
1585,4.167,,,,94.9807,11381,-1,Negative,,,,,95.9880,(M-H)-,,,,,,
1586,6.082,,,,884.4881,11379,-1,Negative,,,,,885.4954,(M-H)-,,,,,,
1587,4.154,,,,645.5667,11378,-1,Negative,,,,,646.5740,(M-H)-,,,,,,
1588,5.950,,,,762.5392,11371,-1,Negative,,,,,763.5464,(M-H)-,,,,,,
1589,8.375,,,,1508.1051,11367,-1,Negative,,,,,1509.1124,(M-H)-,,,,,,
1590,5.465,,,,443.3525,11365,-1,Negative,,,,,444.3598,(M-H)-,,,,,,
1591,4.632,,,,628.3201,11351,-1,Negative,,,,,629.3274,(M-H)-,,,,,,
1592,5.386,,,,911.5043,11335,-1,Negative,,,,,912.5116,(M-H)-,,,,,,
1593,5.310,,,,335.2954,11329,-1,Negative,,,,,336.3027,(M-H)-,,,,,,
1594,4.926,,,,465.2316,11302,-1,Negative,,,,,466.2389,(M-H)-,,,,,,
1595,1.867,,,,269.2121,11301,-1,Negative,,,,,270.2194,(M-H)-,,,,,,
1596,2.542,,,,844.9470,11300,-1,Negative,,,,,845.9542,(M-H)-,,,,,,
1597,3.365,,,,574.2738,11291,-1,Negative,,,,,575.2810,(M-H)-,,,,,,
1598,3.167,,,,623.1571,11288,-1,Negative,,,,,624.1644,(M-H)-,,,,,,
1599,6.466,,,,843.5234,11287,-1,Negative,,,,,844.5307,(M-H)-,,,,,,
1600,5.411,,,,520.3768,11278,-1,Negative,,,,,521.3841,(M-H)-,,,,,,
1601,5.503,,,,849.4737,11273,-1,Negative,,,,,850.4810,(M-H)-,,,,,,
1602,5.972,,,,1339.7341,11268,-1,Negative,,,,,1340.7414,(M-H)-,,,,,,
1603,10.443,,,,754.6556,11263,-1,Negative,,,,,755.6628,(M-H)-,,,,,,
1604,10.597,,,,1008.7990,11259,-1,Negative,,,,,1009.8063,(M-H)-,,,,,,
1605,1.055,,,,195.1390,11252,-1,Negative,,,,,196.1463,(M-H)-,,,,,,
1606,0.567,,,,296.8903,11243,-1,Negative,,,,,297.8975,(M-H)-,,,,,,
1607,12.791,,,,462.9045,11230,-1,Negative,,,,,463.9118,(M-H)-,,,,,,
1608,0.936,,,,269.1309,11228,-1,Negative,,,,,270.1382,(M-H)-,,,,,,
1609,3.412,,,,521.2599,11218,-1,Negative,,,,,522.2671,(M-H)-,,,,,,
1610,0.630,,,,151.0261,11218,-1,Negative,,,,,152.0334,(M-H)-,,,,,,
1611,2.369,,,,393.1840,11212,-1,Negative,,,,,394.1913,(M-H)-,,,,,,
1612,8.861,,,,762.5440,11211,-1,Negative,,,,,763.5513,(M-H)-,,,,,,
1613,8.458,,,,749.5818,11206,-1,Negative,,,,,750.5891,(M-H)-,,,,,,
1614,6.893,,,,767.5185,11199,-1,Negative,,,,,768.5258,(M-H)-,,,,,,
1615,4.522,,,,403.2638,11197,-1,Negative,,,,,404.2711,(M-H)-,,,,,,
1616,8.437,,,,872.5625,11197,-1,Negative,,,,,873.5697,(M-H)-,,,,,,
1617,8.570,,,,1526.1150,11192,-1,Negative,,,,,1527.1223,(M-H)-,,,,,,
1618,2.617,,,,583.2552,11178,-1,Negative,,,,,584.2625,(M-H)-,,,,,,
1619,9.246,,,,884.5992,11170,-1,Negative,,,,,885.6065,(M-H)-,,,,,,
1620,5.809,,,,733.5008,11164,-1,Negative,,,,,734.5081,(M-H)-,,,,,,
1621,3.115,,,,556.3169,11162,-1,Negative,,,,,557.3242,(M-H)-,,,,,,
1622,5.022,,,,923.4606,11148,-1,Negative,,,,,924.4679,(M-H)-,,,,,,
1623,3.002,,,,556.3172,11147,-1,Negative,,,,,557.3245,(M-H)-,,,,,,
1624,2.838,,,,144.1030,11122,-1,Negative,,,,,145.1103,(M-H)-,,,,,,
1625,8.779,,,,816.5565,11120,-1,Negative,,,,,817.5637,(M-H)-,,,,,,
1626,6.780,,,,1496.0426,11115,-1,Negative,,,,,1497.0499,(M-H)-,,,,,,
1627,8.413,,,,776.5794,11102,-1,Negative,,,,,777.5867,(M-H)-,,,,,,
1628,3.172,,,,640.1478,11053,-1,Negative,,,,,641.1551,(M-H)-,,,,,,
1629,10.673,,,,737.6408,11041,-1,Negative,,,,,738.6480,(M-H)-,,,,,,
1630,4.307,,,,463.2160,11039,-1,Negative,,,,,464.2233,(M-H)-,,,,,,
